precio_cop,area_m2,habitaciones,banos,estrato,parqueaderos,antiguedad_anos,conjunto_cerrado,tipo_inmueble,dist_aeropuerto_km,dist_centro_km,dist_san_nicolas_km,barrio,fuente
485000000.0,58.0,2,2,5,1,1,si,apartamento,6.528,1.485,1.605,monseñor alfonso uribe jaramillo,ciencuadras
950000000.0,160.0,4,4,5,1,,no,casa,5.244,0.754,0.778,rionegro,metrocuadrado
680000000.0,134.0,3,3,4,1,1,no,casa,6.197,4.216,4.272,rionegro,ciencuadras
510000000.0,78.0,3,2,4,1,1,si,apartamento,5.6,0.022,0.139,liborio mejia,ciencuadras
360000000.0,58.0,2,2,3,2,1,si,apartamento,5.26,1.578,1.471,rionegro,ciencuadras
318000000.0,55.0,3,2,4,,,si,apartamento,7.105,1.651,1.706,monseñor alfonso uribe jaramillo,ciencuadras
290000000.0,51.0,2,2,3,1,,no,apartamento,6.452,1.217,1.226,liborio mejia,ciencuadras
280000000.0,50.0,3,1,3,,,si,apartamento,5.244,0.754,0.778,rionegro,ciencuadras
1150000000.0,160.0,3,4,5,2,,si,casa,5.352,2.931,2.973,san antonio,metrocuadrado
650000000.0,150.0,3,2,4,1,,no,apartamento,5.937,2.706,2.775,san antonio,ciencuadras
625000000.0,110.0,3,2,4,1,1,no,apartamento,6.474,3.176,3.257,san antonio,ciencuadras
430000000.0,57.7,2,2,5,1,,no,apartamento,3.21,2.537,2.463,otras,ciencuadras
500000000.0,67.0,2,2,5,,6,no,apartamento,3.488,2.528,2.475,el porvenir,ciencuadras
620000000.0,68.0,3,2,5,1,,si,apartamento,3.459,2.324,2.256,el porvenir,ciencuadras
585000000.0,65.19,2,2,5,1,,no,apartamento,6.194,2.705,2.784,san antonio,ciencuadras
375000000.0,100.0,3,2,4,,,no,casa,6.007,0.946,0.916,liborio mejia,metrocuadrado
1400000000.0,138.0,2,3,6,2,,si,apartamento,3.37,8.699,8.587,rionegro,ciencuadras
490000000.0,65.0,2,1,4,,,no,apartamento,6.443,3.581,3.655,san antonio,ciencuadras
250000000.0,40.0,2,1,2,,2,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
2400000000.0,300.0,4,4,1,2,,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
400000000.0,67.0,2,2,4,1,,no,apartamento,4.835,1.286,1.162,rionegro,ciencuadras
620000000.0,83.0,3,3,4,,1,no,apartamento,3.153,2.609,2.536,rionegro,metrocuadrado
220000000.0,49.0,2,2,3,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
280000000.0,58.0,2,2,3,,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1200000000.0,94.0,2,2,5,1,,no,apartamento,4.918,6.935,6.921,rionegro,ciencuadras
900000000.0,170.0,4,5,5,2,,no,casa,5.948,2.886,2.953,san antonio,ciencuadras
240000000.0,56.0,3,2,3,,,si,apartamento,5.19,1.433,1.322,liborio mejia,ciencuadras
515000000.0,69.0,2,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
500000000.0,132.0,4,3,2,,,no,casa,2.159,3.993,3.924,rionegro,ciencuadras
420000000.0,57.87,2,2,4,1,,no,apartamento,5.6,0.022,0.139,liborio mejia,ciencuadras
1130000000.0,160.0,3,3,6,,,si,casa,5.6,0.022,0.139,el porvenir,ciencuadras
4800000000.0,345.0,4,4,6,2,,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
585000000.0,75.0,3,2,5,,,si,apartamento,5.6,0.022,0.139,liborio mejia,lonja_propiedad_raiz
230000000.0,53.4,3,2,3,,,si,apartamento,4.505,1.185,1.067,liborio mejia,ciencuadras
510000000.0,66.15,3,2,4,1,,no,apartamento,7.994,2.394,2.497,monseñor alfonso uribe jaramillo,ciencuadras
370000000.0,52.0,1,1,4,,,si,apartamento,6.373,2.977,3.058,san antonio,ciencuadras
750000000.0,265.0,3,4,5,1,1,si,casa,7.041,1.637,1.682,el porvenir,lonja_propiedad_raiz
595000000.0,95.0,2,2,5,,,no,casa,5.55,1.372,1.438,san antonio,ciencuadras
300000000.0,55.0,3,2,4,,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
850000000.0,130.0,3,4,5,1,,no,casa,6.64,1.068,1.184,monseñor alfonso uribe jaramillo,metrocuadrado
215000000.0,49.0,2,1,4,,,si,apartamento,6.898,1.329,1.409,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
321000000.0,61.0,2,2,4,1,,si,apartamento,4.823,1.29,1.166,rionegro,ciencuadras
850000000.0,180.0,3,2,4,1,,no,casa,4.768,1.165,1.146,el porvenir,ciencuadras
345000000.0,57.0,2,2,4,1,1,si,apartamento,5.6,0.022,0.139,el porvenir,lonja_propiedad_raiz
540000000.0,79.0,3,2,5,1,1,si,apartamento,6.269,2.889,2.968,san antonio,lonja_propiedad_raiz
235000000.0,51.0,2,1,3,,,si,apartamento,6.42,1.196,1.203,liborio mejia,ciencuadras
295000000.0,55.0,3,2,4,1,,si,apartamento,7.226,2.027,2.05,el porvenir,metrocuadrado
580000000.0,66.0,2,2,5,1,,si,apartamento,6.916,3.24,3.335,san antonio,ciencuadras
790000000.0,185.0,3,2,4,,1,no,casa,5.6,0.022,0.139,el porvenir,lonja_propiedad_raiz
590000000.0,74.0,2,2,5,1,1,si,apartamento,5.845,3.08,3.14,san antonio,ciencuadras
1150000000.0,186.0,3,3,5,2,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
4500000000.0,12540.0,3,3,,,,no,casa_campestre,5.758,1.221,1.305,rionegro,metrocuadrado
490000000.0,58.0,3,2,5,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,metrocuadrado
530000000.0,76.0,3,2,4,1,,no,apartamento,2.316,3.659,3.587,rionegro,ciencuadras
450000000.0,68.0,3,2,5,1,1,no,apartamento,2.956,2.882,2.811,otras,metrocuadrado
4500000000.0,3800.0,3,1,6,2,,si,casa,4.866,2.606,2.628,san antonio,ciencuadras
680000000.0,67.0,1,2,5,2,3,no,apartamento,3.066,8.649,8.547,rionegro,ciencuadras
1050000000.0,138.56,3,3,5,2,1,no,casa,6.227,3.486,3.554,san antonio,ciencuadras
560000000.0,80.0,2,2,5,,6,no,apartamento,6.265,0.885,1.01,monseñor alfonso uribe jaramillo,metrocuadrado
420000000.0,53.0,1,1,5,,,no,apartamento,5.26,1.578,1.471,rionegro,ciencuadras
1300000000.0,104.0,2,2,6,2,1,si,apartamento,5.22,7.225,7.214,rionegro,lonja_propiedad_raiz
3480000000.0,350.0,5,6,,,,no,casa_campestre,3.453,6.397,6.357,rionegro,metrocuadrado
400000000.0,103.0,3,1,3,,1,no,casa,5.588,0.302,0.235,rionegro,lonja_propiedad_raiz
230000000.0,48.0,2,1,3,,,no,apartamento,7.17,1.725,1.779,monseñor alfonso uribe jaramillo,ciencuadras
610000000.0,76.0,3,2,5,1,1,no,apartamento,6.346,3.145,3.222,san antonio,lonja_propiedad_raiz
2250000000.0,320.0,4,8,4,4,,si,casa,4.918,6.935,6.921,rionegro,ciencuadras
385000000.0,66.0,3,2,3,1,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
500000000.0,63.0,1,2,4,1,,no,apartamento,4.572,6.222,6.21,rionegro,ciencuadras
446000000.0,71.13,3,2,4,,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
5850000000.0,2100.0,5,6,6,3,1,si,casa,5.73,6.639,6.648,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
220000000.0,48.0,2,2,3,,,no,apartamento,7.088,1.803,1.834,monseñor alfonso uribe jaramillo,ciencuadras
1050000000.0,185.0,4,5,5,1,1,si,casa,5.76,3.87,3.916,rionegro,ciencuadras
1100000000.0,230.0,3,4,5,1,,no,casa,3.217,2.889,2.835,el porvenir,ciencuadras
620000000.0,69.0,3,2,4,1,1,si,apartamento,3.489,2.651,2.604,el porvenir,ciencuadras
2800000000.0,260.0,6,6,4,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
498000000.0,58.0,1,2,5,1,,no,apartamento,6.525,1.482,1.602,monseñor alfonso uribe jaramillo,ciencuadras
1550000000.0,230.0,5,5,6,2,,no,casa,22.472,27.99,27.881,el porvenir,ciencuadras
3650000000.0,350.0,4,4,,5,,no,casa_campestre,5.244,0.754,0.778,el porvenir,metrocuadrado
375000000.0,90.0,3,3,4,,,no,apartamento,7.179,1.578,1.68,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
540000000.0,75.72,2,2,5,,,no,apartamento,5.603,0.013,0.119,liborio mejia,lonja_propiedad_raiz
330000000.0,58.2,2,1,4,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
2200000000.0,5000.0,4,5,4,11,,si,casa,0.821,6.272,6.168,rionegro,ciencuadras
2200000000.0,354.0,5,5,5,5,,no,casa,4.548,6.258,6.244,rionegro,lonja_propiedad_raiz
3300000000.0,300.0,2,2,6,2,,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
275000000.0,53.6,2,2,4,1,,no,apartamento,6.647,1.232,1.273,monseñor alfonso uribe jaramillo,ciencuadras
600000000.0,68.0,3,3,4,1,,si,apartamento,3.405,2.649,2.596,el porvenir,ciencuadras
1400000000.0,275.0,4,4,5,1,,no,casa,3.165,2.866,2.808,el porvenir,ciencuadras
2380000000.0,320.0,4,3,6,1,1,no,casa,5.753,5.07,5.101,rionegro,lonja_propiedad_raiz
460000000.0,65.0,2,2,3,,1,no,casa,4.089,2.062,2.03,el porvenir,ciencuadras
270000000.0,49.0,2,2,4,,1,si,apartamento,3.933,1.885,1.828,el porvenir,ciencuadras
300000000.0,55.0,3,2,4,1,1,si,apartamento,6.573,1.037,1.104,monseñor alfonso uribe jaramillo,ciencuadras
640000000.0,75.0,3,2,5,1,,no,apartamento,3.174,2.601,2.529,el porvenir,metrocuadrado
450000000.0,66.0,2,2,4,1,1,si,apartamento,6.264,3.421,3.491,san antonio,ciencuadras
610000000.0,71.0,3,2,4,1,,no,apartamento,6.224,2.911,2.988,san antonio,ciencuadras
10980000000.0,913.0,5,9,4,1,1,si,casa,3.155,6.83,6.779,rionegro,metrocuadrado
1310000000.0,240.0,4,5,5,1,,si,casa,5.024,2.562,2.592,san antonio,ciencuadras
3250000000.0,400.0,4,5,4,2,,si,casa,5.244,0.754,0.778,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
1050000000.0,167.0,3,4,5,,,no,casa,5.244,0.754,0.778,el porvenir,metrocuadrado
490000000.0,58.0,2,2,4,1,,si,apartamento,3.177,2.576,2.502,el porvenir,lonja_propiedad_raiz
450000000.0,78.0,2,2,5,1,,no,apartamento,5.66,0.564,0.655,liborio mejia,lonja_propiedad_raiz
295000000.0,49.0,3,2,2,1,,no,apartamento,7.76,2.162,2.268,otras,ciencuadras
780000000.0,154.0,4,3,5,1,1,no,casa,6.412,3.034,3.116,san antonio,ciencuadras
800000000.0,79.8,3,2,5,1,,no,apartamento,6.236,1.114,1.232,monseñor alfonso uribe jaramillo,ciencuadras
800000000.0,81.0,4,4,4,1,1,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
770000000.0,80.0,2,2,5,1,,si,apartamento,6.264,1.193,1.311,monseñor alfonso uribe jaramillo,ciencuadras
600000000.0,102.0,2,2,4,1,,si,apartamento,6.189,3.214,3.285,san antonio,ciencuadras
1250000000.0,210.0,3,6,4,3,,si,casa,5.448,2.149,2.202,san antonio,ciencuadras
525000000.0,73.6,3,2,4,1,1,si,apartamento,6.224,2.911,2.988,san antonio,ciencuadras
560000000.0,140.0,3,2,4,1,,no,casa,6.373,2.545,2.634,san antonio,lonja_propiedad_raiz
560000000.0,78.0,2,2,5,1,,no,apartamento,6.094,1.167,1.276,monseñor alfonso uribe jaramillo,ciencuadras
650000000.0,80.0,3,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
480000000.0,76.0,2,2,3,1,,no,apartamento,6.15,2.675,2.753,san antonio,metrocuadrado
370000000.0,57.0,2,2,4,,,no,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
1400000000.0,119.0,2,3,5,2,,si,apartamento,5.02,10.552,10.463,san antonio,ciencuadras
650000000.0,104.0,3,3,4,1,,no,casa,6.224,2.911,2.988,san antonio,ciencuadras
350000000.0,78.0,3,2,3,1,,no,apartamento,6.371,3.277,3.353,san antonio,ciencuadras
603000000.0,75.0,3,3,4,,,si,apartamento,5.6,0.022,0.139,liborio mejia,ciencuadras
330000000.0,55.7,3,2,4,1,,si,apartamento,6.721,1.142,1.256,monseñor alfonso uribe jaramillo,ciencuadras
680000000.0,140.0,4,4,4,,,no,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
3200000000.0,450.0,3,4,5,6,17,si,casa,3.771,8.501,8.437,rionegro,lonja_propiedad_raiz
345000000.0,50.0,3,2,4,1,,no,apartamento,4.223,1.864,1.833,el porvenir,ciencuadras
500000000.0,69.0,2,2,5,,,no,apartamento,6.094,1.167,1.276,monseñor alfonso uribe jaramillo,ciencuadras
650000000.0,74.0,3,2,5,,1,no,apartamento,5.602,0.015,0.136,rionegro,ciencuadras
1800000000.0,350.0,3,2,3,1,1,no,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
550000000.0,67.0,2,2,3,2,1,no,apartamento,6.593,1.009,1.123,monseñor alfonso uribe jaramillo,ciencuadras
580000000.0,160.0,5,2,4,,1,no,casa,6.194,2.705,2.784,san antonio,metrocuadrado
455000000.0,60.0,3,2,4,1,1,no,apartamento,6.224,2.911,2.988,san antonio,metrocuadrado
1700000000.0,230.0,3,3,3,,,no,casa,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
480000000.0,78.0,3,2,4,1,,no,apartamento,6.194,2.705,2.784,san antonio,ciencuadras
800000000.0,140.0,4,4,4,2,,no,casa,5.602,0.015,0.136,liborio mejia,ciencuadras
360000000.0,52.0,2,2,4,,,si,apartamento,4.224,1.864,1.833,el porvenir,metrocuadrado
500000000.0,65.0,1,2,5,1,,no,apartamento,6.878,3.221,3.315,san antonio,ciencuadras
1250000000.0,30.0,5,6,4,1,,si,casa,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,ciencuadras
1200000000.0,4508.0,4,3,3,1,1,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
2400000000.0,4340.0,6,7,5,12,9,no,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
310000000.0,59.0,3,2,4,,1,si,apartamento,5.523,0.768,0.836,rionegro,metrocuadrado
4350000000.0,5100.0,4,5,5,2,,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
790000000.0,95.0,3,2,5,2,,si,apartamento,6.321,1.23,1.349,monseñor alfonso uribe jaramillo,ciencuadras
750000000.0,182.0,4,4,4,1,1,no,casa,6.476,2.674,2.764,san antonio,ciencuadras
4000000000.0,560.0,5,5,6,10,,si,casa,5.321,1.933,1.98,san antonio,ciencuadras
445127460.0,73.37,3,3,4,,,si,apartamento,6.737,1.894,2.011,rionegro,ciencuadras
540000000.0,69.0,3,2,5,1,1,no,apartamento,3.207,2.569,2.498,otras,metrocuadrado
850000000.0,170.0,3,4,4,1,1,no,casa,6.088,2.878,2.95,san antonio,ciencuadras
270000000.0,54.0,3,2,3,,,no,apartamento,4.941,1.014,0.889,liborio mejia,ciencuadras
780000000.0,104.54,3,2,5,1,1,si,apartamento,6.598,1.847,1.961,san antonio,ciencuadras
360000000.0,58.0,3,2,5,1,,no,apartamento,5.08,1.515,1.401,rionegro,ciencuadras
3500000000.0,348.0,4,6,6,2,,si,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
580000000.0,65.0,2,2,4,2,,no,apartamento,5.313,0.995,1.038,el porvenir,ciencuadras
600000000.0,82.0,3,3,3,,,no,apartamento,2.576,3.35,3.279,rionegro,metrocuadrado
550000000.0,180.0,4,3,3,,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
545000000.0,74.0,2,2,4,1,1,si,apartamento,2.334,3.752,3.684,rionegro,ciencuadras
510000000.0,70.0,3,2,5,,1,no,apartamento,3.305,2.488,2.419,el porvenir,ciencuadras
2395000000.0,196.0,4,5,6,5,,si,casa,5.613,6.374,6.384,rionegro,metrocuadrado
600000000.0,76.0,2,2,5,,,si,apartamento,6.194,2.705,2.784,san antonio,ciencuadras
3500000000.0,416.69,3,3,5,2,1,no,casa,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
5000000000.0,500.0,4,5,6,6,1,no,casa,3.155,6.83,6.779,rionegro,ciencuadras
860000000.0,135.0,3,3,3,,,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
520000000.0,108.0,4,2,3,,,no,casa,4.228,1.98,1.954,el porvenir,lonja_propiedad_raiz
335000000.0,54.14,3,2,4,1,,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
375000000.0,51.0,2,2,4,1,1,no,apartamento,6.071,2.342,2.422,san antonio,ciencuadras
650000000.0,66.0,2,2,6,2,,si,apartamento,6.522,2.81,2.899,san antonio,ciencuadras
2600000000.0,269.0,3,4,5,3,1,no,casa,5.525,2.345,2.4,san antonio,metrocuadrado
2600000000.0,350.0,3,3,5,,,no,casa,5.244,0.754,0.778,el porvenir,metrocuadrado
1310000000.0,200.0,3,3,6,2,1,si,casa,3.385,2.507,2.446,el porvenir,metrocuadrado
524000000.0,71.0,3,2,6,1,1,si,apartamento,6.152,2.716,2.793,comuna 2 san antonio,ciencuadras
325000000.0,66.0,2,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,metrocuadrado
3600000000.0,560.0,5,7,5,7,,no,casa,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
500000000.0,66.15,3,2,4,1,1,no,apartamento,6.005,1.146,1.25,monseñor alfonso uribe jaramillo,ciencuadras
528000000.0,59.0,2,2,6,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
350000000.0,50.0,2,2,4,1,,no,apartamento,4.223,1.864,1.833,el porvenir,ciencuadras
803386320.0,75.0,3,3,4,,,si,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
1200000000.0,150.0,3,2,5,2,,no,casa,5.86,2.443,2.513,san antonio,metrocuadrado
280000000.0,56.0,3,2,4,1,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
395000000.0,57.0,3,2,4,1,,si,apartamento,5.26,1.578,1.471,rionegro,ciencuadras
570000000.0,68.0,2,2,5,,,si,apartamento,5.244,0.754,0.778,comuna 4 el porvenir,ciencuadras
2620000000.0,230.0,3,3,6,4,,no,casa,6.431,6.02,6.055,otras,metrocuadrado
1680000000.0,300.0,4,4,,3,,no,casa_campestre,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
495000000.0,60.0,2,2,6,1,1,no,apartamento,6.02,3.416,3.478,san antonio,ciencuadras
825000000.0,220.0,3,4,5,1,1,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
1450000000.0,200.0,3,3,,6,1,no,casa_campestre,5.523,0.768,0.836,otras,ciencuadras
449000000.0,60.0,3,2,4,,1,no,apartamento,6.269,2.889,2.968,san antonio,ciencuadras
265000000.0,52.0,2,2,4,1,1,no,apartamento,6.84,1.273,1.39,monseñor alfonso uribe jaramillo,metrocuadrado
2450000000.0,365.0,4,5,6,4,,si,casa,5.613,6.374,6.384,rionegro,ciencuadras
540000000.0,68.0,3,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1250000000.0,113.0,2,2,6,2,1,si,apartamento,6.744,5.711,5.759,rionegro,ciencuadras
695000000.0,59.0,1,2,5,1,2,si,apartamento,3.34,8.934,8.833,rionegro,lonja_propiedad_raiz
340000000.0,64.0,3,2,4,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
272000000.0,96.0,3,2,5,1,1,si,apartamento,6.531,1.69,1.805,san antonio,ciencuadras
545000000.0,66.0,2,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
499000000.0,68.0,2,2,5,1,1,si,apartamento,6.951,3.254,3.349,san antonio,ciencuadras
1380000000.0,270.0,4,3,3,,,no,casa,1.033,6.482,6.391,rionegro,ciencuadras
418000000.0,70.0,3,2,4,1,1,si,apartamento,4.808,1.288,1.163,rionegro,ciencuadras
1800000000.0,350.0,4,3,4,8,,no,casa,6.934,7.917,7.934,rionegro,ciencuadras
390000000.0,71.55,3,2,4,1,,no,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
950000000.0,170.0,4,5,5,1,2,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
3850000000.0,573.0,4,5,5,6,8,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
580000000.0,60.0,3,2,4,1,6,no,apartamento,6.223,2.489,2.574,san antonio,ciencuadras
550000000.0,62.0,2,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
850000000.0,219.0,3,1,2,,,no,casa,5.428,0.392,0.281,liborio mejia,ciencuadras
360000000.0,49.0,2,2,2,1,,si,apartamento,5.6,0.022,0.139,monseñor alfonso uribe jaramillo,ciencuadras
1150000000.0,230.0,4,5,5,,,no,casa,3.192,2.868,2.812,el porvenir,metrocuadrado
240000000.0,48.0,2,1,3,,1,si,apartamento,6.937,1.418,1.484,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
1490000000.0,216.0,3,3,4,1,,no,casa,5.137,2.066,2.102,san antonio,metrocuadrado
270000000.0,52.0,2,2,4,,,no,apartamento,5.678,0.205,0.32,liborio mejia,lonja_propiedad_raiz
4550000000.0,550.0,7,6,4,5,1,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
5050000000.0,470.0,4,5,5,2,1,si,casa,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,ciencuadras
900000000.0,240.0,5,4,4,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
690000000.0,119.7,3,2,3,2,,no,casa,5.163,2.651,2.687,san antonio,ciencuadras
680000000.0,102.0,3,2,4,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
680000000.0,108.0,2,3,6,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
3800000000.0,1504.0,4,4,5,4,,no,casa,4.918,6.935,6.921,rionegro,metrocuadrado
260000000.0,60.0,2,2,4,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
580000000.0,82.0,2,2,5,1,1,si,apartamento,5.48,0.658,0.719,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
5900000000.0,700.0,5,6,5,20,,si,casa,5.834,6.739,6.749,rionegro,metrocuadrado
980000000.0,168.0,3,4,5,2,,no,casa,5.202,2.609,2.646,san antonio,lonja_propiedad_raiz
2200000000.0,450.0,6,9,5,10,,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
370000000.0,111.0,3,2,2,,,no,apartamento,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
320000000.0,56.0,3,2,3,1,1,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1150000000.0,123.0,2,3,5,2,1,no,apartamento,3.37,8.699,8.587,rionegro,ciencuadras
360000000.0,51.0,2,2,4,1,,no,apartamento,6.071,2.342,2.422,san antonio,ciencuadras
2250000000.0,246.0,2,4,4,3,,si,casa,4.758,1.299,1.289,comuna 1 liborio mejía,lonja_propiedad_raiz
900000000.0,157.0,3,4,3,2,,no,casa,6.197,4.216,4.272,rionegro,metrocuadrado
780000000.0,269.0,4,3,3,,1,no,casa,6.475,0.873,0.976,monseñor alfonso uribe jaramillo,ciencuadras
700000000.0,112.0,6,2,3,,1,no,casa,5.904,0.829,0.793,liborio mejia,metrocuadrado
5000000000.0,450.0,4,4,4,4,1,no,casa,5.6,0.022,0.139,el porvenir,ciencuadras
615000000.0,69.0,2,3,3,1,1,no,apartamento,2.334,3.752,3.684,rionegro,metrocuadrado
269000000.0,69.0,3,2,3,1,1,si,apartamento,4.783,0.917,0.795,liborio mejia,ciencuadras
380000000.0,52.0,2,2,4,,,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
1250000000.0,171.0,4,5,5,2,1,no,casa,6.061,0.654,0.674,liborio mejia,ciencuadras
360000000.0,58.0,2,2,4,1,,si,apartamento,5.175,2.6,2.636,san antonio,metrocuadrado
485000000.0,58.0,2,2,4,1,,si,apartamento,6.916,3.24,3.334,san antonio,ciencuadras
400000000.0,72.0,2,2,4,1,,si,apartamento,8.226,3.743,3.863,rionegro,ciencuadras
360000000.0,56.0,2,1,4,1,1,si,apartamento,5.26,1.578,1.471,rionegro,ciencuadras
775000000.0,91.0,3,3,4,1,1,si,apartamento,2.159,3.993,3.924,rionegro,metrocuadrado
850000000.0,138.0,3,3,5,1,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
830000000.0,150.0,4,8,4,2,1,si,casa,5.498,2.235,2.29,san antonio,ciencuadras
485000000.0,59.0,2,2,5,1,,no,apartamento,3.334,2.458,2.389,el porvenir,ciencuadras
615000000.0,165.0,5,3,4,1,,no,casa,5.161,1.11,1.138,el porvenir,ciencuadras
250000000.0,68.0,2,2,4,,,no,apartamento,6.231,2.831,2.91,san antonio,ciencuadras
260000000.0,48.6,2,2,4,1,1,si,apartamento,6.834,1.268,1.385,monseñor alfonso uribe jaramillo,ciencuadras
260000000.0,41.0,2,2,3,,,si,apartamento,7.133,1.65,1.71,monseñor alfonso uribe jaramillo,ciencuadras
560000000.0,76.27,2,2,5,1,,no,apartamento,5.247,0.734,0.759,liborio mejia,metrocuadrado
1265000000.0,84.69,2,2,6,2,,si,apartamento,4.912,5.045,5.054,rionegro,metrocuadrado
349000000.0,61.0,2,2,4,1,1,si,apartamento,4.823,1.29,1.166,rionegro,lonja_propiedad_raiz
575000000.0,76.0,3,2,4,2,,no,apartamento,6.047,0.63,0.651,liborio mejia,metrocuadrado
730000000.0,200.0,3,2,5,1,,no,casa,4.759,3.417,3.433,rionegro,metrocuadrado
290000000.0,50.0,3,2,4,1,1,si,apartamento,4.741,0.93,0.811,liborio mejia,ciencuadras
2850000000.0,404.0,5,5,6,2,14,no,casa,5.758,1.221,1.305,rionegro,ciencuadras
1800000000.0,300.0,4,5,5,1,,si,casa,5.53,2.195,2.251,san antonio,ciencuadras
4500000000.0,1000.0,6,7,6,6,,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
350000000.0,54.14,2,2,4,1,,no,apartamento,4.293,1.371,1.301,liborio mejia,ciencuadras
750000000.0,86.0,3,2,5,2,,no,apartamento,6.281,2.781,2.862,san antonio,ciencuadras
1200000000.0,165.0,4,6,4,3,1,si,casa,5.417,2.403,2.452,san antonio,metrocuadrado
6200000000.0,510.0,4,4,6,7,1,si,casa,6.083,7.082,7.093,rionegro,ciencuadras
720000000.0,182.0,6,4,4,1,,no,casa,6.033,2.891,2.961,san antonio,ciencuadras
1150000000.0,168.0,3,4,6,2,2,no,casa,5.43,3.137,3.18,san antonio,metrocuadrado
1200000000.0,206.0,3,3,4,2,,si,casa,5.79,3.831,3.879,san antonio,ciencuadras
5990000000.0,400.0,6,6,5,10,,no,casa,4.455,6.098,6.084,rionegro,ciencuadras
650000000.0,80.0,3,2,5,1,1,si,apartamento,5.459,2.576,2.625,san antonio,lonja_propiedad_raiz
340000000.0,57.0,3,2,4,1,,si,apartamento,5.18,1.469,1.358,liborio mejia,ciencuadras
1200000000.0,162.0,3,4,4,3,1,si,casa,5.383,2.634,2.68,san antonio,ciencuadras
420000000.0,82.0,3,2,3,2,,no,apartamento,3.948,2.052,2.009,el porvenir,ciencuadras
880000000.0,160.0,3,4,4,1,,no,casa,5.89,3.448,3.504,san antonio,metrocuadrado
2750000000.0,362.0,3,6,5,3,1,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
